0,0.790026
1,0.790895
2,0.790436
3,0.790687
4,0.790568
5,0.790369
6,0.790099
7,0.790133
8,0.790014
9,0.789015
10,0.790559
11,0.789466
12,0.791202
13,0.790296
14,0.790249
15,0.791846
16,0.794155
17,0.795013
18,0.799762
19,0.806735
20,0.815031
21,0.825472
22,0.835377
23,0.840062
24,0.831704
25,0.823595
26,0.824146
27,0.845385
28,0.854064
29,0.873507
30,0.880328
31,0.887947
32,0.891981
33,0.892848
34,0.896551
35,0.899933
36,0.907517
37,0.918315
38,0.929145
39,0.941926
40,0.950747
41,0.955266
42,0.95784
43,0.958166
44,0.959417
45,0.958126
46,0.953947
47,0.95022
48,0.951117
49,0.957807
50,0.965209
51,0.971758
52,0.97494
53,0.975364
54,0.974206
55,0.972881
56,0.972742
57,0.973323
58,0.974262
59,0.975893
60,0.97743
61,0.978467
62,0.979154
63,0.979611
64,0.979475
65,0.979498
66,0.979429
67,0.979252
68,0.979485
69,0.980633
70,0.981992
71,0.983263
72,0.984446
73,0.985076
74,0.985557
75,0.985759
76,0.985875
77,0.985939
78,0.986009
79,0.986388
80,0.987015
81,0.98732
82,0.987767
83,0.987896
84,0.987878
85,0.988274
86,0.988468
87,0.98911
88,0.989619
89,0.990115
90,0.990218
91,0.990452
92,0.990624
93,0.990687
94,0.991122
95,0.991566
96,0.991627
97,0.992012
98,0.991996
99,0.992368
100,0.992409
101,0.992703
102,0.99303
103,0.993218
104,0.993359
105,0.993473
106,0.993743
107,0.993968
108,0.994241
109,0.994283
110,0.994552
111,0.994599
112,0.994712
113,0.994991
114,0.995
115,0.995189
116,0.995234
117,0.995431
118,0.995587
119,0.995728
120,0.995747
121,0.995955
122,0.996093
123,0.996191
124,0.99618
125,0.996381
126,0.996338
127,0.996531
128,0.996611
129,0.996645
130,0.996797
131,0.996911
132,0.99699
133,0.997125
134,0.997188
135,0.997211
136,0.997294
137,0.997411
138,0.997458
139,0.997538
140,0.997593
141,0.997694
142,0.997781
143,0.997826
144,0.997869
145,0.997907
146,0.997932
147,0.997935
148,0.997971
149,0.998068
150,0.998075
151,0.998159
152,0.99814
153,0.998181
154,0.998218
155,0.998171
156,0.998322
157,0.998254
