0,2.00968
1,2.01625
2,2.02715
3,3.22401
4,2.04615
5,2.05651
6,2.06579
7,2.07582
8,2.08822
9,2.10068
10,2.10649
11,2.11695
12,2.12736
13,2.13704
14,2.14839
15,2.17012
16,2.16824
17,2.17756
18,2.18756
19,2.19535
20,2.2054
21,2.26437
22,2.22827
23,2.23594
24,2.24722
25,2.26294
26,2.26421
27,2.2791
28,2.28424
29,2.29595
30,2.30236
31,2.31142
32,2.32491
33,2.33421
34,2.34212
35,2.35045
36,2.36152
37,2.3653
38,2.37989
39,2.39405
40,2.39911
41,2.40942
42,2.41736
43,2.43265
44,2.43447
45,2.44224
46,2.50023
47,2.46162
48,2.47351
49,2.48109
50,2.49242
51,3.18962
52,2.50389
53,2.51802
54,2.5241
55,2.53125
56,2.54572
57,2.5567
58,2.5617
59,2.57334
60,2.58328
61,2.5971
62,2.59885
63,2.69986
64,2.61832
65,2.62971
66,2.64049
67,2.64638
68,2.65349
69,2.66404
70,2.67462
71,2.72835
72,2.7014
73,2.7009
74,2.7177
75,2.73788
76,2.72873
77,2.73433
78,2.75252
79,2.75513
80,2.76244
81,2.9186
82,2.91062
83,2.78768
84,2.80012
85,2.80956
86,2.81177
87,2.96249
88,2.83318
89,2.84445
90,2.85601
91,2.85409
92,2.86619
93,2.87059
94,2.87499
95,2.91475
96,2.89453
97,2.91827
98,2.91561
99,2.9332
100,2.93187
101,2.94728
102,2.95538
103,2.96147
104,2.96769
105,2.98061
106,2.97547
107,3.03217
108,3.00035
109,2.99722
110,3.01505
111,3.01545
112,3.03262
113,3.03723
114,3.04641
115,3.05854
116,3.06012
117,49.2116
118,3.08842
119,3.10004
120,3.08474
121,3.10249
122,3.11175
123,3.18572
124,3.12276
125,3.12895
126,3.13055
127,3.13732
128,3.12465
129,3.12217
130,3.11761
131,3.12215
132,3.11424
133,3.15775
134,3.10886
135,3.11192
136,3.11028
137,3.1078
138,3.10786
139,3.11013
140,3.10491
141,3.09954
142,3.10488
143,3.11763
144,3.10418
145,3.10602
146,3.10816
147,3.10227
148,3.10318
149,3.10071
150,3.09634
151,3.1102
152,3.0963
153,3.1045
154,3.10101
155,3.10152
156,3.31174
157,3.10685
158,3.10306
159,3.10338
160,3.0963
161,3.10497
162,3.09696
163,3.10064
164,3.09619
165,3.10018
166,3.10644
167,3.09764
168,3.10737
169,3.09476
170,3.09991
171,3.12021
172,3.08905
173,3.09787
174,3.10337
175,3.10629
176,3.11031
177,3.10307
178,3.10144
179,3.10284
180,3.10792
181,3.10187
182,3.1017
183,3.09531
184,3.09429
185,3.09386
186,3.09384
187,3.10094
188,3.09442
189,3.09774
190,3.10099
191,3.10168
192,3.1044
193,3.09957
194,3.09937
195,3.10584
196,3.09913
197,3.1001
198,3.09606
199,3.10181
200,3.12568
201,3.09684
202,3.10257
203,3.09462
204,3.09279
205,3.17163
206,3.13801
207,3.09749
208,3.10404
209,3.1
210,3.09843
211,3.11605
212,3.0984
213,3.09414
214,3.10097
215,3.09497
216,3.09866
217,3.0998
218,3.10904
219,3.09933
220,3.09743
221,3.10515
222,3.10634
223,3.09961
224,3.09069
225,3.09698
226,3.12833
227,3.10655
228,3.11096
229,3.11035
230,3.10216
231,3.09701
232,3.10667
233,3.09279
234,3.10126
235,3.09553
236,3.10059
237,3.64095
238,3.1054
239,3.10134
240,3.10916
241,3.10903
242,3.09945
243,3.20238
244,3.09682
245,3.09357
246,3.09629
247,3.09541
248,3.09582
249,3.10009
