400,3.06335
401,3.0701
402,3.06862
403,3.06992
404,3.06446
405,3.06196
406,3.06408
407,3.05984
408,3.07123
409,3.06431
410,3.06403
411,3.0669
412,3.06226
413,3.06322
414,3.06991
415,3.0622
416,3.06365
417,3.06325
418,3.06904
419,3.06347
420,3.06269
421,3.06294
422,3.06063
423,3.06479
424,3.05946
425,3.06515
426,3.07077
427,3.06448
428,3.06674
429,3.06307
430,3.06621
431,3.06377
432,3.06367
433,3.06789
434,3.06169
435,3.06097
436,3.06266
437,3.06552
438,3.05994
439,3.06785
440,3.06364
441,3.06522
442,3.0671
443,3.07036
444,3.0599
445,3.06774
446,3.06462
447,3.06465
448,3.06195
449,3.06103
450,3.05981
451,3.06434
452,3.06415
453,3.06405
454,3.06216
455,3.06826
456,3.0665
457,3.06095
458,3.06482
459,3.05976
460,3.06323
461,3.06032
462,3.06404
463,3.06879
464,3.06444
465,3.06243
466,3.06637
467,3.06723
468,3.05747
469,3.06376
470,3.06297
471,3.05602
472,3.06196
473,3.06568
474,3.06658
475,3.06392
476,3.0621
477,3.06595
478,3.06039
479,3.05797
480,3.05919
481,3.07071
482,3.06357
483,3.05643
484,3.05793
485,3.05848
486,3.06128
487,3.05873
488,3.06061
489,3.06089
490,3.06073
491,3.06022
492,3.05849
493,3.06431
494,3.05783
495,3.05741
496,3.05694
497,3.0614
498,3.05824
499,3.05811
