0,0.790932
1,0.789941
2,0.78822
3,0.790154
4,0.789238
5,0.789757
6,0.790963
7,0.789691
8,0.7892
9,0.790156
10,0.790108
11,0.791085
12,0.791103
13,0.792098
14,0.79186
15,0.79434
16,0.797691
17,0.80295
18,0.811194
19,0.819466
20,0.828041
21,0.837875
22,0.843732
23,0.840819
24,0.822983
25,0.832837
26,0.845483
27,0.852886
28,0.864118
29,0.874387
30,0.874913
31,0.878553
32,0.874684
33,0.873227
34,0.876932
35,0.879403
36,0.885539
37,0.894566
38,0.902661
39,0.914222
40,0.923788
41,0.931549
42,0.937273
43,0.939661
44,0.94132
45,0.94243
46,0.947078
47,0.954546
48,0.962096
49,0.965424
50,0.962055
51,0.957141
52,0.956984
53,0.961806
54,0.968367
55,0.972599
56,0.973538
57,0.973041
58,0.972703
59,0.973528
60,0.975336
61,0.977453
62,0.979164
63,0.980006
64,0.98028
65,0.979788
66,0.979092
67,0.979102
68,0.980086
69,0.98105
70,0.983012
71,0.983945
72,0.984665
73,0.984921
74,0.985289
75,0.985424
76,0.986141
77,0.986999
78,0.987899
79,0.988347
80,0.988879
81,0.988642
82,0.988589
83,0.989
84,0.989551
85,0.990372
86,0.991044
87,0.991486
88,0.99195
89,0.992166
90,0.992626
91,0.992943
92,0.993466
93,0.993769
94,0.993911
95,0.994098
96,0.994333
97,0.994508
98,0.994581
99,0.994761
